javascript ,0.3551967874999999 ,0.5534641625000001 ,0.34721530000000006 ,0.1447836375 ,0.27625325 ,0.5275523625 ,0.3870026375 ,0.3327177125 ,0.1936107000000001 ,0.36245859999999996 ,0.5174340749999999 ,0.12391094999999994 ,0.086399075 ,
java ,0.3605316187499999 ,0.5508052312500001 ,0.30670818750000006 ,0.14948431874999998 ,0.24981865625 ,0.5059234749999999 ,0.4002796875 ,0.33361695625000015 ,0.20808956250000002 ,0.3719361999999999 ,0.5205418875000001 ,0.12661580625000002 ,0.1000868 ,
c++ ,0.3550099749999999 ,0.5581132125 ,0.31813779166666667 ,0.15564832500000006 ,0.25237249999999994 ,0.5168233208333329 ,0.38669615416666675 ,0.3409725666666668 ,0.20903765833333335 ,0.3876457499999998 ,0.5189619208333335 ,0.1214775166666667 ,0.11869677916666665 ,
php ,0.348153434375 ,0.5530169687499998 ,0.316405109375 ,0.15481364375000004 ,0.26491006249999993 ,0.5237628093749997 ,0.3589792375000001 ,0.3339656125000002 ,0.202304334375 ,0.38810249374999967 ,0.5077375125000004 ,0.12162354374999995 ,0.13339093749999992 ,
ios ,0.35377796499999975 ,0.5680714424999999 ,0.32026200749999995 ,0.15597992999999996 ,0.25782218250000005 ,0.5243884900000002 ,0.36993252249999997 ,0.3454622525000002 ,0.2027184975 ,0.3999571524999997 ,0.5264313900000004 ,0.12249915249999999 ,0.13447500999999998 ,
linux ,0.3461242583333332 ,0.5637697416666666 ,0.31416403333333326 ,0.15745914999999988 ,0.2575636208333333 ,0.5154922458333335 ,0.3748491229166669 ,0.3376773520833335 ,0.20683136666666674 ,0.39292699374999995 ,0.5316272687500001 ,0.12229376249999999 ,0.12787019791666665 ,
ruby ,0.34293498749999973 ,0.5629475696428575 ,0.32379490892857143 ,0.15926015535714272 ,0.2591631553571428 ,0.5246922785714286 ,0.3800784125000001 ,0.3404270517857146 ,0.2038938339285715 ,0.4050413196428569 ,0.5317447000000003 ,0.1209455589285714 ,0.12786644285714285 ,
python ,0.3405448796874998 ,0.5604393218750002 ,0.3268790265625 ,0.1580817796874998 ,0.26370561718749985 ,0.5250115625000003 ,0.36753276562500015 ,0.34159961250000037 ,0.20370359374999997 ,0.4051982015624998 ,0.5262601046875004 ,0.1203479765625 ,0.1378516734375001 ,
parsing ,0.3411699305555556 ,0.5574004138888895 ,0.3225359597222223 ,0.16058533749999987 ,0.25913236249999994 ,0.5354487333333335 ,0.35580124027777793 ,0.34103742777777835 ,0.20370578055555547 ,0.3894764194444446 ,0.5200121347222225 ,0.12122668194444437 ,0.13648281527777784 ,
forms ,0.34004478499999996 ,0.5515087775000006 ,0.3246095987500002 ,0.15941212624999995 ,0.26221183374999973 ,0.5308392537500002 ,0.3575663124999999 ,0.34228236500000053 ,0.20406026875 ,0.39761448125000015 ,0.5185487100000001 ,0.1201674737499999 ,0.13511972625 ,
windows ,0.3403621397727275 ,0.5535689215909096 ,0.3187076238636366 ,0.15816840795454534 ,0.26362324090909073 ,0.5252506204545456 ,0.3483896443181816 ,0.3407383556818186 ,0.20384539999999998 ,0.39677747727272744 ,0.5165440886363637 ,0.1205037727272726 ,0.13904620909090906 ,
